sku,tienda,fecha_predicha,semana_a_futuro,prediccion_ARIMA
HM000061,TIENDA001,2025-01-05,2,1.74
HM000061,TIENDA001,2025-01-12,3,1.72
HM000061,TIENDA001,2025-01-19,4,1.71
HM000061,TIENDA001,2025-01-26,5,1.71
HM000061,TIENDA001,2025-02-02,6,1.71
HM000061,TIENDA001,2025-02-09,7,1.71
HM000061,TIENDA001,2025-02-16,8,1.71
HM000061,TIENDA002,2024-12-29,1,1.71
HM000061,TIENDA002,2025-01-05,2,1.71
HM000061,TIENDA002,2025-01-12,3,1.71
HM000061,TIENDA002,2025-01-19,4,1.71
HM000061,TIENDA002,2025-01-26,5,1.71
HM000061,TIENDA002,2025-02-02,6,1.71
HM000061,TIENDA002,2025-02-09,7,1.71
HM000061,TIENDA002,2025-02-16,8,1.71
HM000061,TIENDA003,2024-12-29,1,1.55
HM000061,TIENDA003,2025-01-05,2,1.48
HM000061,TIENDA003,2025-01-12,3,1.5
HM000061,TIENDA003,2025-01-19,4,1.49
HM000061,TIENDA003,2025-01-26,5,1.5
HM000061,TIENDA003,2025-02-02,6,1.5
HM000061,TIENDA003,2025-02-09,7,1.5
HM000061,TIENDA003,2025-02-16,8,1.5
HM000061,TIENDA004,2024-12-29,1,1.46
HM000061,TIENDA004,2025-01-05,2,1.53
HM000061,TIENDA004,2025-01-12,3,1.53
HM000061,TIENDA004,2025-01-19,4,1.53
HM000061,TIENDA004,2025-01-26,5,1.53
HM000061,TIENDA004,2025-02-02,6,1.53
HM000061,TIENDA004,2025-02-09,7,1.53
HM000061,TIENDA004,2025-02-16,8,1.53
HM000061,TIENDA005,2024-12-29,1,1.32
HM000061,TIENDA005,2025-01-05,2,1.32
HM000061,TIENDA005,2025-01-12,3,1.32
HM000061,TIENDA005,2025-01-19,4,1.32
HM000061,TIENDA005,2025-01-26,5,1.32
HM000061,TIENDA005,2025-02-02,6,1.32
HM000061,TIENDA005,2025-02-09,7,1.32
HM000061,TIENDA005,2025-02-16,8,1.32
HM000061,TIENDA006,2024-12-29,1,1.5
HM000061,TIENDA006,2025-01-05,2,1.37
HM000061,TIENDA006,2025-01-12,3,1.4
HM000061,TIENDA006,2025-01-19,4,1.39
HM000061,TIENDA006,2025-01-26,5,1.39
HM000061,TIENDA006,2025-02-02,6,1.39
HM000061,TIENDA006,2025-02-09,7,1.39
HM000061,TIENDA006,2025-02-16,8,1.39
HM000061,TIENDA007,2024-12-29,1,1.31
HM000061,TIENDA007,2025-01-05,2,1.27
HM000061,TIENDA007,2025-01-12,3,1.27
HM000061,TIENDA007,2025-01-19,4,1.27
HM000061,TIENDA007,2025-01-26,5,1.27
HM000061,TIENDA007,2025-02-02,6,1.27
HM000061,TIENDA007,2025-02-09,7,1.27
HM000061,TIENDA007,2025-02-16,8,1.27
HM000061,TIENDA008,2024-12-29,1,1.41
HM000061,TIENDA008,2025-01-05,2,1.27
HM000061,TIENDA008,2025-01-12,3,1.28
HM000061,TIENDA008,2025-01-19,4,1.28
HM000061,TIENDA008,2025-01-26,5,1.28
HM000061,TIENDA008,2025-02-02,6,1.28
HM000061,TIENDA008,2025-02-09,7,1.28
HM000061,TIENDA008,2025-02-16,8,1.28
HM000061,TIENDA009,2024-12-29,1,1.42
HM000061,TIENDA009,2025-01-05,2,1.42
HM000061,TIENDA009,2025-01-12,3,1.42
HM000061,TIENDA009,2025-01-19,4,1.42
HM000061,TIENDA009,2025-01-26,5,1.42
HM000061,TIENDA009,2025-02-02,6,1.42
HM000061,TIENDA009,2025-02-09,7,1.42
HM000061,TIENDA009,2025-02-16,8,1.42
HM000061,TIENDA010,2024-12-29,1,1.63
HM000061,TIENDA010,2025-01-05,2,1.52
HM000061,TIENDA010,2025-01-12,3,1.51
HM000061,TIENDA010,2025-01-19,4,1.51
HM000061,TIENDA010,2025-01-26,5,1.51
HM000061,TIENDA010,2025-02-02,6,1.51
HM000061,TIENDA010,2025-02-09,7,1.51
HM000061,TIENDA010,2025-02-16,8,1.51
HM000062,TIENDA001,2024-12-29,1,1.61
HM000062,TIENDA001,2025-01-05,2,1.57
HM000062,TIENDA001,2025-01-12,3,1.57
HM000062,TIENDA001,2025-01-19,4,1.57
HM000062,TIENDA001,2025-01-26,5,1.57
HM000062,TIENDA001,2025-02-02,6,1.57
HM000062,TIENDA001,2025-02-09,7,1.57
HM000062,TIENDA001,2025-02-16,8,1.57
HM000062,TIENDA002,2024-12-29,1,1.55
HM000062,TIENDA002,2025-01-05,2,1.49
HM000062,TIENDA002,2025-01-12,3,1.5
HM000062,TIENDA002,2025-01-19,4,1.49
HM000062,TIENDA002,2025-01-26,5,1.49
HM000062,TIENDA002,2025-02-02,6,1.49
HM000062,TIENDA002,2025-02-09,7,1.49
HM000062,TIENDA002,2025-02-16,8,1.49
HM000062,TIENDA003,2024-12-29,1,1.64
HM000062,TIENDA003,2025-01-05,2,1.67
HM000062,TIENDA003,2025-01-12,3,1.68
HM000062,TIENDA003,2025-01-19,4,1.68
HM000062,TIENDA003,2025-01-26,5,1.68
HM000062,TIENDA003,2025-02-02,6,1.68
HM000062,TIENDA003,2025-02-09,7,1.68
HM000062,TIENDA003,2025-02-16,8,1.68
HM000062,TIENDA004,2024-12-29,1,1.52
HM000062,TIENDA004,2025-01-05,2,1.6
HM000062,TIENDA004,2025-01-12,3,1.6
HM000062,TIENDA004,2025-01-19,4,1.6
HM000062,TIENDA004,2025-01-26,5,1.6
HM000062,TIENDA004,2025-02-02,6,1.6
HM000062,TIENDA004,2025-02-09,7,1.6
HM000062,TIENDA004,2025-02-16,8,1.6
HM000062,TIENDA005,2024-12-29,1,1.96
HM000062,TIENDA005,2025-01-05,2,1.91
HM000062,TIENDA005,2025-01-12,3,1.91
HM000062,TIENDA005,2025-01-19,4,1.91
HM000062,TIENDA005,2025-01-26,5,1.91
HM000062,TIENDA005,2025-02-02,6,1.91
HM000062,TIENDA005,2025-02-09,7,1.91
HM000062,TIENDA005,2025-02-16,8,1.91
HM000062,TIENDA006,2024-12-29,1,1.87
HM000062,TIENDA006,2025-01-05,2,1.86
HM000062,TIENDA006,2025-01-12,3,1.86
HM000062,TIENDA006,2025-01-19,4,1.86
HM000062,TIENDA006,2025-01-26,5,1.86
HM000062,TIENDA006,2025-02-02,6,1.86
HM000062,TIENDA006,2025-02-09,7,1.86
HM000062,TIENDA006,2025-02-16,8,1.86
HM000062,TIENDA007,2024-12-29,1,1.68
HM000062,TIENDA007,2025-01-05,2,1.73
HM000062,TIENDA007,2025-01-12,3,1.73
HM000062,TIENDA007,2025-01-19,4,1.74
HM000062,TIENDA007,2025-01-26,5,1.74
HM000062,TIENDA007,2025-02-02,6,1.74
HM000062,TIENDA007,2025-02-09,7,1.74
HM000062,TIENDA007,2025-02-16,8,1.74
HM000062,TIENDA008,2024-12-29,1,1.84
HM000062,TIENDA008,2025-01-05,2,1.91
HM000062,TIENDA008,2025-01-12,3,1.9
HM000062,TIENDA008,2025-01-19,4,1.9
HM000062,TIENDA008,2025-01-26,5,1.9
HM000062,TIENDA008,2025-02-02,6,1.9
HM000062,TIENDA008,2025-02-09,7,1.9
HM000062,TIENDA008,2025-02-16,8,1.9
HM000062,TIENDA009,2024-12-29,1,2.45
HM000062,TIENDA009,2025-01-05,2,2.02
HM000062,TIENDA009,2025-01-12,3,2.1
HM000062,TIENDA009,2025-01-19,4,2.08
HM000062,TIENDA009,2025-01-26,5,2.09
HM000062,TIENDA009,2025-02-02,6,2.09
HM000062,TIENDA009,2025-02-09,7,2.09
HM000062,TIENDA009,2025-02-16,8,2.09
HM000062,TIENDA010,2024-12-29,1,1.38
HM000062,TIENDA010,2025-01-05,2,1.5
HM000062,TIENDA010,2025-01-12,3,1.51
HM000062,TIENDA010,2025-01-19,4,1.51
HM000062,TIENDA010,2025-01-26,5,1.51
HM000062,TIENDA010,2025-02-02,6,1.51
HM000062,TIENDA010,2025-02-09,7,1.51
HM000062,TIENDA010,2025-02-16,8,1.51
HM000063,TIENDA001,2024-12-29,1,1.25
HM000063,TIENDA001,2025-01-05,2,1.49
HM000063,TIENDA001,2025-01-12,3,1.45
HM000063,TIENDA001,2025-01-19,4,1.45
HM000063,TIENDA001,2025-01-26,5,1.45
HM000063,TIENDA001,2025-02-02,6,1.45
HM000063,TIENDA001,2025-02-09,7,1.45
HM000063,TIENDA001,2025-02-16,8,1.45
HM000063,TIENDA002,2024-12-29,1,1.55
HM000063,TIENDA002,2025-01-05,2,1.59
HM000063,TIENDA002,2025-01-12,3,1.59
HM000063,TIENDA002,2025-01-19,4,1.59
HM000063,TIENDA002,2025-01-26,5,1.59
HM000063,TIENDA002,2025-02-02,6,1.59
HM000063,TIENDA002,2025-02-09,7,1.59
HM000063,TIENDA002,2025-02-16,8,1.59
HM000063,TIENDA003,2024-12-29,1,1.52
HM000063,TIENDA003,2025-01-05,2,1.37
HM000063,TIENDA003,2025-01-12,3,1.41
HM000063,TIENDA003,2025-01-19,4,1.4
HM000063,TIENDA003,2025-01-26,5,1.4
HM000063,TIENDA003,2025-02-02,6,1.4
HM000063,TIENDA003,2025-02-09,7,1.4
HM000063,TIENDA003,2025-02-16,8,1.4
HM000063,TIENDA004,2024-12-29,1,1.42
HM000063,TIENDA004,2025-01-05,2,1.42
HM000063,TIENDA004,2025-01-12,3,1.42
HM000063,TIENDA004,2025-01-19,4,1.42
HM000063,TIENDA004,2025-01-26,5,1.42
HM000063,TIENDA004,2025-02-02,6,1.42
HM000063,TIENDA004,2025-02-09,7,1.42
HM000063,TIENDA004,2025-02-16,8,1.42
HM000063,TIENDA005,2024-12-29,1,1.59
HM000063,TIENDA005,2025-01-05,2,1.57
HM000063,TIENDA005,2025-01-12,3,1.57
HM000063,TIENDA005,2025-01-19,4,1.57
HM000063,TIENDA005,2025-01-26,5,1.57
HM000063,TIENDA005,2025-02-02,6,1.57
HM000063,TIENDA005,2025-02-09,7,1.57
HM000063,TIENDA005,2025-02-16,8,1.57
HM000063,TIENDA006,2024-12-29,1,1.27
HM000063,TIENDA006,2025-01-05,2,1.44
HM000063,TIENDA006,2025-01-12,3,1.47
HM000063,TIENDA006,2025-01-19,4,1.48
HM000063,TIENDA006,2025-01-26,5,1.48
HM000063,TIENDA006,2025-02-02,6,1.48
HM000063,TIENDA006,2025-02-09,7,1.48
HM000063,TIENDA006,2025-02-16,8,1.48
HM000063,TIENDA007,2024-12-29,1,1.72
HM000063,TIENDA007,2025-01-05,2,1.82
HM000063,TIENDA007,2025-01-12,3,1.81
HM000063,TIENDA007,2025-01-19,4,1.81
HM000063,TIENDA007,2025-01-26,5,1.81
HM000063,TIENDA007,2025-02-02,6,1.81
HM000063,TIENDA007,2025-02-09,7,1.81
HM000063,TIENDA007,2025-02-16,8,1.81
HM000063,TIENDA008,2024-12-29,1,1.61
HM000063,TIENDA008,2025-01-05,2,1.47
HM000063,TIENDA008,2025-01-12,3,1.49
HM000063,TIENDA008,2025-01-19,4,1.48
HM000063,TIENDA008,2025-01-26,5,1.48
HM000063,TIENDA008,2025-02-02,6,1.48
HM000063,TIENDA008,2025-02-09,7,1.48
HM000063,TIENDA008,2025-02-16,8,1.48
HM000063,TIENDA009,2024-12-29,1,1.44
HM000063,TIENDA009,2025-01-05,2,1.54
HM000063,TIENDA009,2025-01-12,3,1.54
HM000063,TIENDA009,2025-01-19,4,1.54
HM000063,TIENDA009,2025-01-26,5,1.54
HM000063,TIENDA009,2025-02-02,6,1.54
HM000063,TIENDA009,2025-02-09,7,1.54
HM000063,TIENDA009,2025-02-16,8,1.54
HM000063,TIENDA010,2024-12-29,1,1.7
HM000063,TIENDA010,2025-01-05,2,1.69
HM000063,TIENDA010,2025-01-12,3,1.69
HM000063,TIENDA010,2025-01-19,4,1.69
HM000063,TIENDA010,2025-01-26,5,1.69
HM000063,TIENDA010,2025-02-02,6,1.69
HM000063,TIENDA010,2025-02-09,7,1.69
HM000063,TIENDA010,2025-02-16,8,1.69
HM000064,TIENDA001,2024-12-29,1,0.97
HM000064,TIENDA001,2025-01-05,2,0.99
HM000064,TIENDA001,2025-01-12,3,0.99
HM000064,TIENDA001,2025-01-19,4,0.99
HM000064,TIENDA001,2025-01-26,5,0.99
HM000064,TIENDA001,2025-02-02,6,0.99
HM000064,TIENDA001,2025-02-09,7,0.99
HM000064,TIENDA001,2025-02-16,8,0.99
HM000064,TIENDA002,2024-12-29,1,1.49
HM000064,TIENDA002,2025-01-05,2,1.45
HM000064,TIENDA002,2025-01-12,3,1.46
HM000064,TIENDA002,2025-01-19,4,1.46
HM000064,TIENDA002,2025-01-26,5,1.46
HM000064,TIENDA002,2025-02-02,6,1.46
HM000064,TIENDA002,2025-02-09,7,1.46
HM000064,TIENDA002,2025-02-16,8,1.46
HM000064,TIENDA003,2024-12-29,1,1.38
HM000064,TIENDA003,2025-01-05,2,1.46
HM000064,TIENDA003,2025-01-12,3,1.45
HM000064,TIENDA003,2025-01-19,4,1.45
HM000064,TIENDA003,2025-01-26,5,1.45
HM000064,TIENDA003,2025-02-02,6,1.45
HM000064,TIENDA003,2025-02-09,7,1.45
HM000064,TIENDA003,2025-02-16,8,1.45
HM000064,TIENDA004,2024-12-29,1,1.45
HM000064,TIENDA004,2025-01-05,2,1.47
HM000064,TIENDA004,2025-01-12,3,1.47
HM000064,TIENDA004,2025-01-19,4,1.47
HM000064,TIENDA004,2025-01-26,5,1.47
HM000064,TIENDA004,2025-02-02,6,1.47
HM000064,TIENDA004,2025-02-09,7,1.47
HM000064,TIENDA004,2025-02-16,8,1.47
HM000064,TIENDA005,2024-12-29,1,1.55
HM000064,TIENDA005,2025-01-05,2,1.49
HM000064,TIENDA005,2025-01-12,3,1.48
HM000064,TIENDA005,2025-01-19,4,1.48
HM000064,TIENDA005,2025-01-26,5,1.48
HM000064,TIENDA005,2025-02-02,6,1.48
HM000064,TIENDA005,2025-02-09,7,1.48
HM000064,TIENDA005,2025-02-16,8,1.48
HM000064,TIENDA006,2024-12-29,1,1.57
HM000064,TIENDA006,2025-01-05,2,1.48
HM000064,TIENDA006,2025-01-12,3,1.5
HM000064,TIENDA006,2025-01-19,4,1.5
HM000064,TIENDA006,2025-01-26,5,1.5
HM000064,TIENDA006,2025-02-02,6,1.5
HM000064,TIENDA006,2025-02-09,7,1.5
HM000064,TIENDA006,2025-02-16,8,1.5
HM000064,TIENDA007,2024-12-29,1,1.41
HM000064,TIENDA007,2025-01-05,2,1.44
HM000064,TIENDA007,2025-01-12,3,1.44
HM000064,TIENDA007,2025-01-19,4,1.44
HM000064,TIENDA007,2025-01-26,5,1.44
HM000064,TIENDA007,2025-02-02,6,1.44
HM000064,TIENDA007,2025-02-09,7,1.44
HM000064,TIENDA007,2025-02-16,8,1.44
HM000064,TIENDA008,2024-12-29,1,1.43
HM000064,TIENDA008,2025-01-05,2,1.64
HM000064,TIENDA008,2025-01-12,3,1.6
HM000064,TIENDA008,2025-01-19,4,1.61
HM000064,TIENDA008,2025-01-26,5,1.61
HM000064,TIENDA008,2025-02-02,6,1.61
HM000064,TIENDA008,2025-02-09,7,1.61
HM000064,TIENDA008,2025-02-16,8,1.61
HM000064,TIENDA009,2024-12-29,1,1.61
HM000064,TIENDA009,2025-01-05,2,1.54
HM000064,TIENDA009,2025-01-12,3,1.52
HM000064,TIENDA009,2025-01-19,4,1.51
HM000064,TIENDA009,2025-01-26,5,1.51
HM000064,TIENDA009,2025-02-02,6,1.51
HM000064,TIENDA009,2025-02-09,7,1.51
HM000064,TIENDA009,2025-02-16,8,1.51
HM000064,TIENDA010,2024-12-29,1,1.69
HM000064,TIENDA010,2025-01-05,2,1.53
HM000064,TIENDA010,2025-01-12,3,1.55
HM000064,TIENDA010,2025-01-19,4,1.55
HM000064,TIENDA010,2025-01-26,5,1.55
HM000064,TIENDA010,2025-02-02,6,1.55
HM000064,TIENDA010,2025-02-09,7,1.55
HM000064,TIENDA010,2025-02-16,8,1.55
HM000065,TIENDA001,2024-12-29,1,1.75
HM000065,TIENDA001,2025-01-05,2,1.74
HM000065,TIENDA001,2025-01-12,3,1.74
HM000065,TIENDA001,2025-01-19,4,1.74
HM000065,TIENDA001,2025-01-26,5,1.74
HM000065,TIENDA001,2025-02-02,6,1.74
HM000065,TIENDA001,2025-02-09,7,1.74
HM000065,TIENDA001,2025-02-16,8,1.74
HM000065,TIENDA002,2024-12-29,1,1.72
HM000065,TIENDA002,2025-01-05,2,1.7
HM000065,TIENDA002,2025-01-12,3,1.7
HM000065,TIENDA002,2025-01-19,4,1.7
HM000065,TIENDA002,2025-01-26,5,1.7
HM000065,TIENDA002,2025-02-02,6,1.7
HM000065,TIENDA002,2025-02-09,7,1.7
HM000065,TIENDA002,2025-02-16,8,1.7
HM000065,TIENDA003,2024-12-29,1,1.55
HM000065,TIENDA003,2025-01-05,2,1.56
HM000065,TIENDA003,2025-01-12,3,1.56
HM000065,TIENDA003,2025-01-19,4,1.56
HM000065,TIENDA003,2025-01-26,5,1.56
HM000065,TIENDA003,2025-02-02,6,1.56
HM000065,TIENDA003,2025-02-09,7,1.56
HM000065,TIENDA003,2025-02-16,8,1.56
HM000065,TIENDA004,2024-12-29,1,1.6
HM000065,TIENDA004,2025-01-05,2,1.5
HM000065,TIENDA004,2025-01-12,3,1.51
HM000065,TIENDA004,2025-01-19,4,1.51
HM000065,TIENDA004,2025-01-26,5,1.51
HM000065,TIENDA004,2025-02-02,6,1.51
HM000065,TIENDA004,2025-02-09,7,1.51
HM000065,TIENDA004,2025-02-16,8,1.51
HM000065,TIENDA005,2024-12-29,1,1.24
HM000065,TIENDA005,2025-01-05,2,1.43
HM000065,TIENDA005,2025-01-12,3,1.4
HM000065,TIENDA005,2025-01-19,4,1.41
HM000065,TIENDA005,2025-01-26,5,1.41
HM000065,TIENDA005,2025-02-02,6,1.41
HM000065,TIENDA005,2025-02-09,7,1.41
HM000065,TIENDA005,2025-02-16,8,1.41
HM000065,TIENDA006,2024-12-29,1,1.29
HM000065,TIENDA006,2025-01-05,2,1.46
HM000065,TIENDA006,2025-01-12,3,1.42
HM000065,TIENDA006,2025-01-19,4,1.43
HM000065,TIENDA006,2025-01-26,5,1.43
HM000065,TIENDA006,2025-02-02,6,1.43
HM000065,TIENDA006,2025-02-09,7,1.43
HM000065,TIENDA006,2025-02-16,8,1.43
HM000065,TIENDA007,2024-12-29,1,1.42
HM000065,TIENDA007,2025-01-05,2,1.51
HM000065,TIENDA007,2025-01-12,3,1.5
HM000065,TIENDA007,2025-01-19,4,1.5
HM000065,TIENDA007,2025-01-26,5,1.5
HM000065,TIENDA007,2025-02-02,6,1.5
HM000065,TIENDA007,2025-02-09,7,1.5
HM000065,TIENDA007,2025-02-16,8,1.5
HM000065,TIENDA008,2024-12-29,1,1.45
HM000065,TIENDA008,2025-01-05,2,1.45
HM000065,TIENDA008,2025-01-12,3,1.45
HM000065,TIENDA008,2025-01-19,4,1.45
HM000065,TIENDA008,2025-01-26,5,1.45
HM000065,TIENDA008,2025-02-02,6,1.45
HM000065,TIENDA008,2025-02-09,7,1.45
HM000065,TIENDA008,2025-02-16,8,1.45
HM000065,TIENDA009,2024-12-29,1,1.37
HM000065,TIENDA009,2025-01-05,2,1.36
HM000065,TIENDA009,2025-01-12,3,1.36
HM000065,TIENDA009,2025-01-19,4,1.36
HM000065,TIENDA009,2025-01-26,5,1.36
HM000065,TIENDA009,2025-02-02,6,1.36
HM000065,TIENDA009,2025-02-09,7,1.36
HM000065,TIENDA009,2025-02-16,8,1.36
HM000065,TIENDA010,2024-12-29,1,1.36
HM000065,TIENDA010,2025-01-05,2,1.36
HM000065,TIENDA010,2025-01-12,3,1.36
HM000065,TIENDA010,2025-01-19,4,1.36
HM000065,TIENDA010,2025-01-26,5,1.36
HM000065,TIENDA010,2025-02-02,6,1.36
HM000065,TIENDA010,2025-02-09,7,1.36
HM000065,TIENDA010,2025-02-16,8,1.36
HM000066,TIENDA001,2024-12-29,1,1.53
HM000066,TIENDA001,2025-01-05,2,1.52
HM000066,TIENDA001,2025-01-12,3,1.52
HM000066,TIENDA001,2025-01-19,4,1.52
HM000066,TIENDA001,2025-01-26,5,1.52
HM000066,TIENDA001,2025-02-02,6,1.52
HM000066,TIENDA001,2025-02-09,7,1.52
HM000066,TIENDA001,2025-02-16,8,1.52
HM000066,TIENDA002,2024-12-29,1,1.9
HM000066,TIENDA002,2025-01-05,2,1.88
HM000066,TIENDA002,2025-01-12,3,1.87
HM000066,TIENDA002,2025-01-19,4,1.87
HM000066,TIENDA002,2025-01-26,5,1.87
HM000066,TIENDA002,2025-02-02,6,1.87
HM000066,TIENDA002,2025-02-09,7,1.87
HM000066,TIENDA002,2025-02-16,8,1.87
HM000066,TIENDA003,2024-12-29,1,1.6
HM000066,TIENDA003,2025-01-05,2,1.55
HM000066,TIENDA003,2025-01-12,3,1.56
HM000066,TIENDA003,2025-01-19,4,1.55
HM000066,TIENDA003,2025-01-26,5,1.55
HM000066,TIENDA003,2025-02-02,6,1.55
HM000066,TIENDA003,2025-02-09,7,1.55
HM000066,TIENDA003,2025-02-16,8,1.55
HM000066,TIENDA004,2024-12-29,1,1.57
HM000066,TIENDA004,2025-01-05,2,1.61
HM000066,TIENDA004,2025-01-12,3,1.6
HM000066,TIENDA004,2025-01-19,4,1.6
HM000066,TIENDA004,2025-01-26,5,1.6
HM000066,TIENDA004,2025-02-02,6,1.6
HM000066,TIENDA004,2025-02-09,7,1.6
HM000066,TIENDA004,2025-02-16,8,1.6
HM000066,TIENDA005,2024-12-29,1,1.78
HM000066,TIENDA005,2025-01-05,2,1.41
HM000066,TIENDA005,2025-01-12,3,1.49
HM000066,TIENDA005,2025-01-19,4,1.47
HM000066,TIENDA005,2025-01-26,5,1.47
HM000066,TIENDA005,2025-02-02,6,1.47
HM000066,TIENDA005,2025-02-09,7,1.47
HM000066,TIENDA005,2025-02-16,8,1.47
HM000066,TIENDA006,2024-12-29,1,1.54
HM000066,TIENDA006,2025-01-05,2,1.56
HM000066,TIENDA006,2025-01-12,3,1.56
HM000066,TIENDA006,2025-01-19,4,1.56
HM000066,TIENDA006,2025-01-26,5,1.56
HM000066,TIENDA006,2025-02-02,6,1.56
HM000066,TIENDA006,2025-02-09,7,1.56
HM000066,TIENDA006,2025-02-16,8,1.56
HM000066,TIENDA007,2024-12-29,1,1.67
HM000066,TIENDA007,2025-01-05,2,1.71
HM000066,TIENDA007,2025-01-12,3,1.71
HM000066,TIENDA007,2025-01-19,4,1.71
HM000066,TIENDA007,2025-01-26,5,1.71
HM000066,TIENDA007,2025-02-02,6,1.71
HM000066,TIENDA007,2025-02-09,7,1.71
HM000066,TIENDA007,2025-02-16,8,1.71
HM000066,TIENDA008,2024-12-29,1,1.4
HM000066,TIENDA008,2025-01-05,2,1.52
HM000066,TIENDA008,2025-01-12,3,1.55
HM000066,TIENDA008,2025-01-19,4,1.56
HM000066,TIENDA008,2025-01-26,5,1.56
HM000066,TIENDA008,2025-02-02,6,1.56
HM000066,TIENDA008,2025-02-09,7,1.56
HM000066,TIENDA008,2025-02-16,8,1.56
HM000066,TIENDA009,2024-12-29,1,1.34
HM000066,TIENDA009,2025-01-05,2,1.36
HM000066,TIENDA009,2025-01-12,3,1.36
HM000066,TIENDA009,2025-01-19,4,1.36
HM000066,TIENDA009,2025-01-26,5,1.36
HM000066,TIENDA009,2025-02-02,6,1.36
HM000066,TIENDA009,2025-02-09,7,1.36
HM000066,TIENDA009,2025-02-16,8,1.36
HM000066,TIENDA010,2024-12-29,1,1.62
HM000066,TIENDA010,2025-01-05,2,1.56
HM000066,TIENDA010,2025-01-12,3,1.57
HM000066,TIENDA010,2025-01-19,4,1.57
HM000066,TIENDA010,2025-01-26,5,1.57
HM000066,TIENDA010,2025-02-02,6,1.57
HM000066,TIENDA010,2025-02-09,7,1.57
HM000066,TIENDA010,2025-02-16,8,1.57
HM000067,TIENDA001,2024-12-29,1,1.69
HM000067,TIENDA001,2025-01-05,2,1.7
HM000067,TIENDA001,2025-01-12,3,1.7
HM000067,TIENDA001,2025-01-19,4,1.7
HM000067,TIENDA001,2025-01-26,5,1.7
HM000067,TIENDA001,2025-02-02,6,1.7
HM000067,TIENDA001,2025-02-09,7,1.7
HM000067,TIENDA001,2025-02-16,8,1.7
HM000067,TIENDA002,2024-12-29,1,1.8
HM000067,TIENDA002,2025-01-05,2,1.9
HM000067,TIENDA002,2025-01-12,3,1.91
HM000067,TIENDA002,2025-01-19,4,1.91
HM000067,TIENDA002,2025-01-26,5,1.91
HM000067,TIENDA002,2025-02-02,6,1.91
HM000067,TIENDA002,2025-02-09,7,1.91
HM000067,TIENDA002,2025-02-16,8,1.91
HM000067,TIENDA003,2024-12-29,1,2.07
HM000067,TIENDA003,2025-01-05,2,2.08
HM000067,TIENDA003,2025-01-12,3,2.08
HM000067,TIENDA003,2025-01-19,4,2.08
HM000067,TIENDA003,2025-01-26,5,2.08
HM000067,TIENDA003,2025-02-02,6,2.08
HM000067,TIENDA003,2025-02-09,7,2.08
HM000067,TIENDA003,2025-02-16,8,2.08
HM000067,TIENDA004,2024-12-29,1,1.77
HM000067,TIENDA004,2025-01-05,2,1.76
HM000067,TIENDA004,2025-01-12,3,1.76
HM000067,TIENDA004,2025-01-19,4,1.76
HM000067,TIENDA004,2025-01-26,5,1.76
HM000067,TIENDA004,2025-02-02,6,1.76
HM000067,TIENDA004,2025-02-09,7,1.76
HM000067,TIENDA004,2025-02-16,8,1.76
HM000067,TIENDA005,2024-12-29,1,1.89
HM000067,TIENDA005,2025-01-05,2,1.8
HM000067,TIENDA005,2025-01-12,3,1.81
HM000067,TIENDA005,2025-01-19,4,1.81
HM000067,TIENDA005,2025-01-26,5,1.81
HM000067,TIENDA005,2025-02-02,6,1.81
HM000067,TIENDA005,2025-02-09,7,1.81
HM000067,TIENDA005,2025-02-16,8,1.81
HM000067,TIENDA006,2024-12-29,1,1.47
HM000067,TIENDA006,2025-01-05,2,1.45
HM000067,TIENDA006,2025-01-12,3,1.45
HM000067,TIENDA006,2025-01-19,4,1.45
HM000067,TIENDA006,2025-01-26,5,1.45
HM000067,TIENDA006,2025-02-02,6,1.45
HM000067,TIENDA006,2025-02-09,7,1.45
HM000067,TIENDA006,2025-02-16,8,1.45
HM000067,TIENDA007,2024-12-29,1,1.57
HM000067,TIENDA007,2025-01-05,2,1.77
HM000067,TIENDA007,2025-01-12,3,1.73
HM000067,TIENDA007,2025-01-19,4,1.74
HM000067,TIENDA007,2025-01-26,5,1.74
HM000067,TIENDA007,2025-02-02,6,1.74
HM000067,TIENDA007,2025-02-09,7,1.74
HM000067,TIENDA007,2025-02-16,8,1.74
HM000067,TIENDA008,2024-12-29,1,1.89
HM000067,TIENDA008,2025-01-05,2,2.02
HM000067,TIENDA008,2025-01-12,3,2.0
HM000067,TIENDA008,2025-01-19,4,2.0
HM000067,TIENDA008,2025-01-26,5,2.0
HM000067,TIENDA008,2025-02-02,6,2.0
HM000067,TIENDA008,2025-02-09,7,2.0
HM000067,TIENDA008,2025-02-16,8,2.0
HM000067,TIENDA009,2024-12-29,1,1.44
HM000067,TIENDA009,2025-01-05,2,1.43
HM000067,TIENDA009,2025-01-12,3,1.43
HM000067,TIENDA009,2025-01-19,4,1.43
HM000067,TIENDA009,2025-01-26,5,1.43
HM000067,TIENDA009,2025-02-02,6,1.43
HM000067,TIENDA009,2025-02-09,7,1.43
HM000067,TIENDA009,2025-02-16,8,1.43
HM000067,TIENDA010,2024-12-29,1,1.1
HM000067,TIENDA010,2025-01-05,2,1.12
HM000067,TIENDA010,2025-01-12,3,1.12
HM000067,TIENDA010,2025-01-19,4,1.12
HM000067,TIENDA010,2025-01-26,5,1.12
HM000067,TIENDA010,2025-02-02,6,1.12
HM000067,TIENDA010,2025-02-09,7,1.12
